fid,cat,value,area (m^2),prop_of_sink_minedmean,_ELEVmean,_ELEVFILLEDmean
"259","263",1,100.062324452796,1,322.501098632812,322.729095458984
"260","264",1,100.062320663361,1,322.655944824219,322.729095458984
"261","262",1,300.187824816443,0,286.068359375,286.142669677735
"262","265",1,100.062309586909,1,322.922515869141,322.999572753906
"263","261",1,3302.09352655348,0,277.498133803859,278.327575683596
"264","266",1,600.375637014513,0,286.096669514974,286.288635253906
"265","267",1,800.507890863519,0,279.905773162842,280.214233398438
"266","268",1,100.063496225746,0,280.156524658203,280.214233398438
"267","270",1,100.063854461536,0,298.88671875,298.955810546875
"268","271",1,100.062851419149,0,322.406158447266,322.602752685547
"269","272",1,100.062845588545,0,322.520965576172,322.602752685547
"270","269",1,7304.6413251434,0,283.358395093108,284.055206298828
"271","275",1,100.064187788463,0,328.962921142578,329.051330566406
"272","273",1,500.315663770365,0,303.514929199219,303.69091796875
"273","276",1,200.127327329421,0,286.513000488281,286.536102294922
"274","277",1,300.191020932863,0,286.517700195312,286.536102294922
"275","279",1,100.06263717293,0,291.599182128906,291.722290039063
"276","274",1,500.317602992058,0,284.646563720703,284.858581542969
"277","278",1,600.382139519439,0,286.376759847005,286.536102294922
"278","280",1,100.062640908407,0,291.620910644531,291.722290039063
"279","281",1,400.250622747757,0,291.81706237793,291.829284667969
"280","282",1,7404.72122223489,0,289.344815640836,290.314697265626
"281","284",1,100.063878098736,0,292.327392578125,292.582427978516
"282","285",1,100.063882513903,0,292.56689453125,292.582427978516
"283","283",1,1901.20704956999,0,285.265159205387,285.706726074219
"284","286",1,300.190598794026,0,286.021057128906,286.173858642578
"285","288",1,100.062761511072,0,301.139617919922,301.249908447266
"286","287",1,1701.08705172542,0,294.942442052505,295.366668701172
"287","290",1,1500.95976571686,0,296.239347330729,296.705047607422
"288","289",1,1200.75331971177,0,300.983100891113,301.249908447266
"289","293",1,100.064435914974,0,322.412902832031,322.524749755859
"290","291",1,3702.37236444763,0,300.986203580289,301.591125488282
"291","294",1,100.064432432002,0,322.436431884766,322.524749755859
"292","292",1,1200.7685612528,0,299.048291524251,299.199523925781
"293","295",1,2401.54124897969,0,309.568876902262,310.015563964844
"294","299",1,100.063529194565,0,292.367279052734,292.39501953125
"295","297",1,400.257039889868,0,310.358909606934,310.43994140625
"296","296",1,1100.70851031039,0,321.649977250533,321.917907714844
"297","298",1,300.188488535059,0,304.356618245443,304.465148925781
"298","300",1,100.064274947916,0,310.522552490234,310.524444580078
"299","301",1,100.063524103898,0,292.613800048828,292.682159423828
"300","303",1,200.127041452099,0,292.53662109375,292.689880371094
"301","305",1,100.063516723516,0,292.585205078125,292.689880371094
"302","306",1,100.064052823,0,303.764068603516,303.787384033203
"303","302",1,1701.09379252372,0,313.416909610524,313.768981933594
"304","304",1,500.314339333388,0,309.088262939453,309.316680908203
"305","307",1,800.512370885175,0,303.504215240479,303.787384033203
"306","308",1,100.062913773232,0,315.120178222656,315.162414550781
"307","309",1,200.128050933476,0,308.865371704102,309.046234130859
"308","310",1,200.125885055284,0,316.943283081055,316.984283447266
"309","311",1,100.064016770571,0,309.939117431641,309.946655273438
"310","312",1,4202.64410371217,0,321.126379830497,321.906372070313
"311","313",1,300.19200286502,0,316.178629557292,316.305541992188
"312","315",1,700.447959821904,0,316.109348842076,316.305541992188
"313","316",1,700.441046526073,0,328.201577322824,328.38232421875
"314","317",1,1000.62895060849,0,328.191024780273,328.808929443359
"315","318",1,100.063897576707,0,333.741790771484,333.749389648438
"316","319",1,100.063033009414,0,334.206268310547,334.286285400391
"317","320",1,1200.76183160953,0,309.42204284668,309.76351928711
"318","321",1,700.44136277528,0,334.899357386998,335.118591308594
"319","314",1,6804.37943316932,0,326.689274058622,327.063110351563
"320","322",1,100.064037275035,0,328.073303222656,328.105072021484
"321","325",1,500.31555515714,0,340.984039306641,341.354797363281
"322","324",1,700.451049931406,0,328.72114780971,329.036285400391
"323","323",1,700.448299840558,0,328.026925223214,328.199737548828
"324","326",1,800.508939506195,0,328.240283966064,328.734466552735
"325","327",1,100.064432474377,0,329.125335693359,329.152435302734
"326","328",1,300.190956013161,0,333.724863688151,333.851684570313
"327","329",1,100.064436475106,0,329.099212646484,329.180084228516
"328","330",1,100.063134786498,0,347.499481201172,347.625427246094
"329","331",1,200.126404144044,0,359.407089233398,359.664886474609
"330","333",1,300.193184928212,0,339.150319417318,339.228698730469
"331","334",1,100.064459642803,0,340.734802246094,340.885467529297
"332","335",1,100.064463136077,0,340.670593261719,340.885467529297
"333","336",1,100.064467859163,0,340.781646728516,340.885467529297
"334","337",1,100.064501875779,0,346.844757080078,346.993438720703
"335","338",1,100.064322356484,0,347.282836914062,347.425201416016
"336","339",1,100.064318515186,0,347.409942626953,347.425201416016
"337","340",1,100.064302409359,0,347.832336425781,347.838775634766
"338","341",1,100.064298754151,0,347.696807861328,347.838775634766
"339","342",1,100.063758195727,0,359.277191162109,359.550506591797
"340","343",1,300.193667284038,0,359.248789469401,359.449279785156
"341","344",1,100.064275165671,0,353.186431884766,353.271484375
"342","346",1,100.064271036186,0,353.177185058594,353.271484375
"343","345",1,200.129122997634,0,359.191696166992,359.449279785156
"344","347",1,200.128533772891,0,353.343490600586,353.545684814453
"345","348",1,300.192748269823,0,359.588979085286,359.663330078125
"346","349",1,100.064242952736,0,359.394500732422,359.663330078125
"347","350",1,100.064266659785,0,359.657867431641,359.6650390625
"348","351",1,200.12854128785,0,359.554626464844,359.6650390625
