fid,cat,value,area (m^2),prop_of_sink_minedmean,_ELEVmean,_ELEVFILLEDmean
"263","264",1,5103.48123193672,0.529411764705882,308.446898217295,309.410858154297
"264","268",1,200.132921544951,1,289.452972412109,289.497924804688
"265","270",1,200.136308417772,1,313.567108154297,313.600738525391
"266","269",1,1400.9305575958,1,288.927533830915,289.497924804688
"267","271",1,800.545191344689,0.875,313.173191070557,313.600738525391
"268","274",1,100.068143877259,0,313.522857666016,313.600738525391
"269","277",1,100.068665964995,0,375.956146240234,376.039337158203
"270","275",1,1000.66463961022,1,291.663323974609,291.949279785156
"271","278",1,300.206067126594,0,376.982360839844,377.32601928711
"272","279",1,200.137522447854,0,389.070892333984,389.156707763672
"273","280",1,100.068304565444,0,324.985260009766,325.019500732422
"274","276",1,2801.83262602281,0.0357142857142857,349.165152413504,349.838958740234
"275","273",1,2001.33693284704,1,340.518090820313,341.382812500001
"276","272",1,3702.42264257744,0,353.382291226774,353.567932128906
"277","281",1,100.068311208976,0,325.087097167969,325.110290527344
"278","282",1,100.068314498407,0,325.064575195312,325.110290527344
"279","286",1,800.5235731047,1,352.770309448242,353.051208496094
"280","288",1,100.065439142869,1,352.918579101562,353.051208496094
"281","283",1,900.614892820711,0,324.893876817491,325.110290527344
"282","285",1,1300.85048783134,0,352.78651545598,353.299957275391
"283","284",1,2001.31035218609,0.85,353.35160369873,353.798675537109
"284","287",1,1200.81767786085,1,325.029307047526,325.40771484375
"285","290",1,300.20502930478,0,327.215972900391,327.403411865234
"286","291",1,100.064988241822,0,426.419952392578,426.611206054688
"287","289",1,1400.91074294783,0,412.58672441755,413.12841796875
"288","292",1,500.344037520175,0,413.005120849609,413.16732788086
"289","293",1,100.06836540933,0,328.760650634766,328.805908203125
"290","294",1,100.065522088553,0,364.739929199219,364.745666503906
"291","296",1,100.068369027285,0,328.588134765625,328.805908203125
"292","297",1,100.066424183664,1,296.848449707031,296.873138427734
"293","295",1,200.136308112182,1,327.66975402832,327.778991699219
"294","298",1,100.068372157752,0,328.531066894531,328.805908203125
"295","301",1,100.068375741364,0,328.768951416016,328.805908203125
"296","299",1,400.26207518531,0,364.684730529785,364.996520996094
"297","300",1,700.464917064179,1,296.742248535156,296.873138427735
"298","302",1,800.537389112171,0,281.176212310791,281.198760986328
"299","303",1,500.336023589887,0,280.205975341797,280.290100097656
"300","305",1,100.067221782112,0,280.202758789062,280.219635009766
"301","304",1,500.325602725381,0,399.951080322266,400.05990600586
"302","308",1,100.068859034218,0,436.701812744141,436.842254638672
"303","307",1,1000.65184739034,0,388.161834716797,388.760711669922
"304","309",1,100.065351613099,0,364.838653564453,364.839324951172
"305","311",1,200.130393510161,0,388.620941162109,388.760711669922
"306","312",1,100.065348095144,0,364.818664550781,364.839324951172
"307","313",1,100.065202676225,0,388.674102783203,388.760711669922
"308","314",1,100.066372292349,1,303.914581298828,303.990112304688
"309","315",1,100.068429621053,0,337.472290039062,337.553192138672
"310","316",1,100.066368567292,1,303.766326904297,303.990112304688
"311","319",1,400.26112506981,0,375.887733459473,376.199401855469
