fid,NDVI
"1484",0.28024477
"1485",0.26795736
"1486",0.28552687
"1487",0.29691347
"1488",0.29625142
"1489",0.29000735
"1490",0.26577342
"1491",0.26695076
"1492",0.3566404
"1493",0.46980879
"1494",0.51389402
"1495",0.51731884
"1496",0.51249164
"1497",0.48485258
"1498",0.43624276
"1499",0.39374265
"1500",0.39351842
"1501",0.45530745
"1502",0.54906046
"1503",0.56352299
"1504",0.50009114
"1505",0.50140071
"1506",0.54347104
"1507",0.50119776
"1508",0.44027108
"1509",0.40658307
"1510",0.38084528
"1511",0.35177216
"1512",0.31799707
"1513",0.27282584
"1514",0.24764325
"1515",0.28986028
"1516",0.3809374
"1517",0.46426934
"1518",0.52653885
"1519",0.55773699
"1520",0.56835347
"1521",0.55288416
"1522",0.49835065
"1523",0.49535063
"1524",0.57145131
"1525",0.62196475
"1526",0.56241858
"1527",0.51384699
"1528",0.49530905
"1529",0.51485926
"1530",0.53625643
"1531",0.52911133
"1532",0.4877046
"1533",0.43620524
"1534",0.38733599
"1535",0.31249475
"1536",0.24809533
"1537",0.2645911
"1538",0.30674264
"1539",0.31536248
"1540",0.29652232
"1541",0.25786921
"1542",0.28332427
"1543",0.37726384
"1544",0.42814919
"1545",0.4257265
"1546",0.43326506
"1547",0.45587233
"1548",0.45717928
"1549",0.44434008
"1550",0.4342792
"1551",0.41325957
"1552",0.40812218
"1553",0.47102562
"1554",0.56286138
"1555",0.49669164
"1556",0.4533653
"1557",0.48922569
"1558",0.49672177
"1559",0.43766055
"1560",0.40824768
"1561",0.41859242
"1562",0.43994236
"1563",0.44927815
"1564",0.42326301
"1565",0.35752204
"1566",0.3357276
"1567",0.40371123
"1568",0.48508912
"1569",0.53852779
"1570",0.55940634
"1571",0.5692665
"1572",0.58618045
"1573",0.5682174
"1574",0.53167355
"1575",0.5585857
"1576",0.60774499
"1577",0.55170649
"1578",0.51272744
"1579",0.49249363
"1580",0.49773815
"1581",0.50641352
"1582",0.48686111
"1583",0.46067771
"1584",0.43605191
"1585",0.35608941
"1586",0.24343665
"1587",0.22845079
"1588",0.29374301
"1589",0.33038107
"1590",0.30944842
"1591",0.2872566
"1592",0.34865394
"1593",0.42471832
"1594",0.41428307
"1595",0.36142296
"1596",0.33781162
"1597",0.34761468
"1598",0.3595635
"1599",0.37852275
"1600",0.41252556
"1601",0.42903781
"1602",0.42789435
"1603",0.44417593
"1604",0.49650577
"1605",0.50969535
"1606",0.42060453
"1607",0.4198181
"1608",0.47432908
"1609",0.46390909
"1610",0.49472407
"1611",0.45030135
"1612",0.4704358
"1613",0.52665585
"1614",0.56795871
"1615",0.59444445
"1616",0.52962923
"1617",0.5020504
"1618",0.47988552
"1619",0.4656257
"1620",0.45848882
"1621",0.44835797
"1622",0.38727248
"1623",0.25496274
"1624",0.18524538
"1625",0.24042338
"1626",0.30234843
"1627",0.3019124
"1628",0.31138554
"1629",0.3934083
"1630",0.47727871
"1631",0.48576525
"1632",0.44137928
"1633",0.38494575
"1634",0.33898088
"1635",0.31658092
"1636",0.33212522
"1637",0.37563404
"1638",0.40886778
"1639",0.42458627
"1640",0.42757553
"1641",0.44390643
"1642",0.43547589
"1643",0.39098102
"1644",0.46059793
"1645",0.54338038
"1646",0.5101825
"1647",0.48817822
"1648",0.50117964
"1649",0.53203297
"1650",0.51726013
"1651",0.50488102
"1652",0.51486069
"1653",0.53737491
"1654",0.48221624
"1655",0.45333719
"1656",0.45155644
"1657",0.45596281
"1658",0.42381617
"1659",0.30778563
"1660",0.1973678
"1661",0.20906712
"1662",0.27264863
"1663",0.29826808
"1664",0.31229165
"1665",0.36422858
"1666",0.4517003
"1667",0.51608735
"1668",0.53405529
"1669",0.51041889
"1670",0.45174605
"1671",0.39327303
"1672",0.37895143
"1673",0.40328738
"1674",0.43533272
"1675",0.45896587
"1676",0.4660216
"1677",0.47411302
"1678",0.49328169
"1679",0.42625263
"1680",0.4588013
"1681",0.49751246
"1682",0.46063042
"1683",0.45047063
"1684",0.4618113
"1685",0.47482768
"1686",0.47872266
"1687",0.4832392
"1688",0.47558436
"1689",0.44972214
"1690",0.43402198
"1691",0.44802856
"1692",0.49405324
"1693",0.4494907
"1694",0.45007351
"1695",0.47353551
"1696",0.45862791
"1697",0.369221
"1698",0.25657788
"1699",0.23440839
"1700",0.28424883
"1701",0.31144384
"1702",0.31055427
"1703",0.32009265
"1704",0.37796661
"1705",0.46803552
"1706",0.5362193
"1707",0.56151098
"1708",0.53684098
"1709",0.47094685
"1710",0.43147421
"1711",0.45451587
"1712",0.50357562
"1713",0.54533482
"1714",0.48396164
"1715",0.46555215
"1716",0.50379109
"1717",0.49713978
"1718",0.45072213
"1719",0.45250615
"1720",0.47733369
"1721",0.48906085
"1722",0.48349136
"1723",0.47275496
"1724",0.47017366
"1725",0.4600721
"1726",0.43332633
"1727",0.40635961
"1728",0.42913243
"1729",0.50719076
"1730",0.46705386
"1731",0.47294211
"1732",0.48164418
"1733",0.44666171
"1734",0.37174398
"1735",0.29562896
"1736",0.28506538
"1737",0.31958142
"1738",0.33108753
"1739",0.31262958
"1740",0.29688108
"1741",0.31771809
"1742",0.39562213
"1743",0.48927265
"1744",0.54788595
"1745",0.5366717
"1746",0.46533385
"1747",0.42208523
"1748",0.49019101
"1749",0.48120233
"1750",0.489768
"1751",0.45954952
"1752",0.45098701
"1753",0.45403284
"1754",0.40745941
"1755",0.53945577
"1756",0.52237558
"1757",0.49622938
"1758",0.49667379
"1759",0.46100941
"1760",0.39734516
"1761",0.33217853
"1762",0.30039307
"1763",0.3115361
"1764",0.32646281
"1765",0.33472154
"1766",0.31590211
"1767",0.29677492
"1768",0.2993139
"1769",0.33808625
"1770",0.41297078
"1771",0.47865713
"1772",0.46785972
"1773",0.40322921
"1774",0.38365522
"1775",0.43469536
"1776",0.54768252
"1777",0.50028926
"1778",0.47157508
"1779",0.45307198
"1780",0.49396083
"1781",0.44993123
"1782",0.40376648
"1783",0.54819429
"1784",0.5225659
"1785",0.49375263
"1786",0.47247314
"1787",0.42172536
"1788",0.35787407
"1789",0.30316272
"1790",0.30788282
"1791",0.31182104
"1792",0.28270325
"1793",0.29348814
"1794",0.30810758
"1795",0.31757909
"1796",0.32115158
"1797",0.33048904
"1798",0.36680248
"1799",0.40124863
"1800",0.40008157
"1801",0.37106287
"1802",0.36804587
"1803",0.41400746
"1804",0.55676585
"1805",0.51745766
"1806",0.51319754
"1807",0.51812649
"1808",0.42189845
"1809",0.39884454
"1810",0.54040807
"1811",0.50316447
"1812",0.45951515
"1813",0.42009726
"1814",0.38913089
"1815",0.34871334
"1816",0.30068329
"1817",0.3107793
"1818",0.29844624
"1819",0.25305507
"1820",0.31242949
"1821",0.38991556
"1822",0.40229881
"1823",0.38806063
"1824",0.37314495
"1825",0.35471973
"1826",0.35029951
"1827",0.38254401
"1828",0.3887918
"1829",0.36913639
"1830",0.38368237
"1831",0.49414748
"1832",0.40095305
"1833",0.39950013
"1834",0.52919668
"1835",0.49354759
"1836",0.45521516
"1837",0.41901278
"1838",0.38949993
"1839",0.35528103
"1840",0.30631816
"1841",0.29990315
"1842",0.29728639
"1843",0.30346635
"1844",0.41256705
"1845",0.49831533
"1846",0.48096853
"1847",0.44589883
"1848",0.40958554
"1849",0.33670625
"1850",0.30498818
"1851",0.37280568
"1852",0.40980729
"1853",0.37591824
"1854",0.36382324
"1855",0.41122314
"1856",0.49032146
"1857",0.40310284
"1858",0.52764875
"1859",0.4978866
"1860",0.48723814
"1861",0.46029589
"1862",0.40803406
"1863",0.35979241
"1864",0.3097716
"1865",0.30035558
"1866",0.32543257
"1867",0.36965761
"1868",0.45418978
"1869",0.51010406
"1870",0.4863492
"1871",0.43685016
"1872",0.39238903
"1873",0.31546926
"1874",0.27963302
"1875",0.35508281
"1876",0.41819534
"1877",0.4035655
"1878",0.38042465
"1879",0.39249808
"1880",0.44257537
"1881",0.49056599
"1882",0.40457112
"1883",0.5461002
"1884",0.51482606
"1885",0.49800977
"1886",0.50992203
"1887",0.47282431
"1888",0.40543118
"1889",0.35503069
"1890",0.31752619
"1891",0.33236584
"1892",0.37492454
"1893",0.42577198
"1894",0.49359217
"1895",0.53932506
"1896",0.50031006
"1897",0.42265752
"1898",0.37501416
"1899",0.33230287
"1900",0.31408942
"1901",0.35198286
"1902",0.39860544
"1903",0.40313327
"1904",0.38259602
"1905",0.37337238
"1906",0.410831
"1907",0.55459058
"1908",0.47937414
"1909",0.3998265
"1910",0.50579274
"1911",0.51877838
"1912",0.51294637
"1913",0.48893833
"1914",0.49891099
"1915",0.51700455
"1916",0.46592918
"1917",0.41101915
"1918",0.36650267
"1919",0.36779216
"1920",0.44049335
"1921",0.49307194
"1922",0.53254896
"1923",0.57289422
"1924",0.579624
"1925",0.5085333
"1926",0.42544103
"1927",0.39474478
"1928",0.39038405
"1929",0.38520613
"1930",0.37674007
"1931",0.37421134
"1932",0.36766931
"1933",0.36744007
"1934",0.38042977
"1935",0.406178
"1936",0.45968005
"1937",0.5435909
"1938",0.47339228
"1939",0.41216123
"1940",0.44344896
"1941",0.39747819
"1942",0.40635043
"1943",0.44192144
"1944",0.47115603
"1945",0.50111288
"1946",0.50233644
"1947",0.45559195
"1948",0.42132673
"1949",0.38983572
"1950",0.44582349
"1951",0.55536038
"1952",0.58949435
"1953",0.5976339
"1954",0.59016287
"1955",0.55073386
"1956",0.47991329
"1957",0.43066043
"1958",0.4195784
"1959",0.44153363
"1960",0.45533749
"1961",0.43575495
"1962",0.39978793
"1963",0.37275133
"1964",0.37966299
"1965",0.38764882
"1966",0.38832709
"1967",0.40234151
"1968",0.53626412
"1969",0.47812927
"1970",0.44601378
"1971",0.40919876
"1972",0.317911
"1973",0.30288154
"1974",0.34732533
"1975",0.42022669
"1976",0.46251997
"1977",0.45394468
"1978",0.42104423
"1979",0.38016325
"1980",0.36917531
"1981",0.46995524
"1982",0.56756365
"1983",0.56792897
"1984",0.55756944
"1985",0.5412122
"1986",0.50848633
"1987",0.47216997
"1988",0.44603381
"1989",0.43634385
"1990",0.47701487
"1991",0.51986039
"1992",0.50209343
"1993",0.45663369
"1994",0.42652455
"1995",0.41092277
"1996",0.39038715
"1997",0.38002869
"1998",0.37361634
"1999",0.53961557
"2000",0.49043435
"2001",0.46170828
"2002",0.51231891
"2003",0.50845671
"2004",0.50451547
"2005",0.51654422
"2006",0.54366666
"2007",0.54903817
"2008",0.54412121
"2009",0.52804399
"2010",0.46790993
"2011",0.37682959
"2012",0.31586179
"2013",0.30506966
"2014",0.30705795
"2015",0.33183578
"2016",0.36117667
"2017",0.36114949
"2018",0.33508545
"2019",0.29088828
"2020",0.32736656
"2021",0.46168473
"2022",0.5359695
"2023",0.52771473
"2024",0.5209977
"2025",0.52557898
"2026",0.51506913
"2027",0.46919906
"2028",0.43656904
"2029",0.46128136
"2030",0.5272063
"2031",0.54230356
"2032",0.51033539
"2033",0.49862444
"2034",0.47286165
"2035",0.420046
"2036",0.38499188
"2037",0.36669698
"2038",0.40242159
"2039",0.55201393
"2040",0.48916763
"2041",0.4250434
"2042",0.51856071
"2043",0.4863086
"2044",0.47086611
"2045",0.47229236
"2046",0.49050692
"2047",0.50773489
"2048",0.49409994
"2049",0.46999794
"2050",0.43540886
"2051",0.39174059
"2052",0.35152483
"2053",0.32395226
"2054",0.32653677
"2055",0.31957406
"2056",0.29962197
"2057",0.29269376
"2058",0.29149374
"2059",0.28180647
"2060",0.27223095
"2061",0.35579944
"2062",0.48807868
"2063",0.53250098
"2064",0.53221041
"2065",0.55302078
"2066",0.49431929
"2067",0.43107352
"2068",0.42098057
"2069",0.48606917
"2070",0.54489785
"2071",0.55167723
"2072",0.5613237
"2073",0.53740174
"2074",0.46040678
"2075",0.40154839
"2076",0.37684873
"2077",0.38489118
"2078",0.55943733
"2079",0.48811221
"2080",0.40101603
"2081",0.5242368
"2082",0.50225335
"2083",0.4715395
"2084",0.44249147
"2085",0.43304119
"2086",0.44504732
"2087",0.46671847
"2088",0.47603491
"2089",0.46849465
"2090",0.4503015
"2091",0.41080883
"2092",0.38219148
"2093",0.36879957
"2094",0.34092316
"2095",0.32675216
"2096",0.33125412
"2097",0.3345266
"2098",0.32881847
"2099",0.3198702
"2100",0.31708229
"2101",0.33721566
"2102",0.42091757
"2103",0.51085794
"2104",0.53058982
"2105",0.54848212
"2106",0.53342962
"2107",0.45869195
"2108",0.4147456
"2109",0.4442423
"2110",0.51855206
"2111",0.57687432
"2112",0.59851742
"2113",0.56463361
"2114",0.49827918
"2115",0.46444276
"2116",0.44249126
"2117",0.40347704
"2118",0.419842
"2119",0.57226127
"2120",0.54121202
"2121",0.51781768
"2122",0.47387791
"2123",0.43659776
"2124",0.43176034
"2125",0.42874998
"2126",0.43153632
"2127",0.44217601
"2128",0.44980884
"2129",0.46357435
"2130",0.46035954
"2131",0.42184323
"2132",0.39353845
"2133",0.38590005
"2134",0.37412044
"2135",0.36309585
"2136",0.36330652
"2137",0.38724408
"2138",0.41342604
"2139",0.40678909
"2140",0.38311735
"2141",0.38844657
"2142",0.4329026
"2143",0.4815993
"2144",0.51224846
"2145",0.52577096
"2146",0.45141241
"2147",0.42037261
"2148",0.47599125
"2149",0.56282485
"2150",0.5857119
"2151",0.5368765
"2152",0.50986844
"2153",0.49666697
"2154",0.47906536
"2155",0.52417248
"2156",0.48488912
"2157",0.44906452
"2158",0.45184794
"2159",0.45383522
"2160",0.44641063
"2161",0.43126985
"2162",0.42865962
"2163",0.45985228
"2164",0.46597466
"2165",0.42043471
"2166",0.38039795
"2167",0.37153614
"2168",0.38524657
"2169",0.39692008
"2170",0.39963606
"2171",0.43776834
"2172",0.50340009
"2173",0.5165593
"2174",0.48155794
"2175",0.46119428
"2176",0.45303759
"2177",0.4705413
"2178",0.52370453
"2179",0.57755387
"2180",0.50735849
"2181",0.4358874
"2182",0.44210282
"2183",0.50409991
"2184",0.5201813
"2185",0.49496567
"2186",0.52056503
"2187",0.56559145
"2188",0.57469589
"2189",0.52943152
"2190",0.50330424
"2191",0.47453126
"2192",0.4718855
"2193",0.47666162
"2194",0.46708274
"2195",0.43538785
"2196",0.42701682
"2197",0.45941919
"2198",0.45318869
"2199",0.38574004
"2200",0.32882854
"2201",0.32273826
"2202",0.34638876
"2203",0.36986515
"2204",0.39318824
"2205",0.45660123
"2206",0.55229884
"2207",0.53536397
"2208",0.53531224
"2209",0.55428177
"2210",0.48405266
"2211",0.44632176
"2212",0.46020931
"2213",0.47519279
"2214",0.50106859
"2215",0.52538157
"2216",0.5049358
"2217",0.48266399
"2218",0.47538286
"2219",0.46802118
"2220",0.45956919
"2221",0.44607618
"2222",0.44741756
"2223",0.46521208
"2224",0.44680876
"2225",0.37873009
"2226",0.32140508
"2227",0.31551903
"2228",0.32630768
"2229",0.33437401
"2230",0.35951069
"2231",0.42527288
"2232",0.52625299
"2233",0.53511196
"2234",0.48270473
"2235",0.47198647
"2236",0.49788043
"2237",0.5260008
"2238",0.50360131
"2239",0.47792014
"2240",0.45840892
"2241",0.44057411
"2242",0.43817475
"2243",0.4387567
"2244",0.44458306
"2245",0.45905963
"2246",0.45251867
"2247",0.41775858
"2248",0.38731769
"2249",0.37299249
"2250",0.35839021
"2251",0.34850854
"2252",0.36290646
"2253",0.40897003
"2254",0.49249971
"2255",0.57040131
"2256",0.52871507
"2257",0.51674932
"2258",0.53261238
"2259",0.50179064
"2260",0.46955371
"2261",0.43998957
"2262",0.418134
"2263",0.41650662
"2264",0.41499019
"2265",0.42561689
"2266",0.44762608
"2267",0.45821512
"2268",0.45562002
"2269",0.44388181
"2270",0.42629433
"2271",0.40834811
"2272",0.4074187
"2273",0.44137803
"2274",0.49012873
"2275",0.53678131
"2276",0.54218334
"2277",0.52646285
"2278",0.52288735
"2279",0.48725653
"2280",0.45819303
"2281",0.43212312
"2282",0.40524933
"2283",0.40273544
"2284",0.41708094
"2285",0.44145608
"2286",0.45310631
"2287",0.46507055
"2288",0.48748124
"2289",0.48616871
"2290",0.47747406
"2291",0.47077128
"2292",0.48510244
"2293",0.54576087
"2294",0.54094487
"2295",0.53926468
"2296",0.52905321
"2297",0.51680118
"2298",0.49704772
"2299",0.46873602
"2300",0.45235899
"2301",0.43740278
"2302",0.40712777
"2303",0.40178931
"2304",0.43290582
"2305",0.46141681
"2306",0.45711058
"2307",0.4657042
"2308",0.50271368
"2309",0.51589411
"2310",0.52036446
"2311",0.51992631
"2312",0.52910596
"2313",0.54582888
"2314",0.51605433
"2315",0.50698441
"2316",0.50009346
"2317",0.4930262
"2318",0.48332888
"2319",0.46915329
"2320",0.45485497
"2321",0.44301575
"2322",0.42346787
"2323",0.40997753
"2324",0.4241139
"2325",0.44789961
"2326",0.45459482
"2327",0.46951073
"2328",0.49897349
"2329",0.52133799
"2330",0.55094165
"2331",0.55909622
"2332",0.54465479
"2333",0.52874112
"2334",0.48537543
"2335",0.47780511
"2336",0.48788974
"2337",0.49722791
"2338",0.50186497
"2339",0.50263524
"2340",0.49494401
"2341",0.47501013
"2342",0.44861531
"2343",0.42182222
"2344",0.4165749
"2345",0.43894732
"2346",0.46542284
"2347",0.49151847
"2348",0.50633764
"2349",0.51955533
"2350",0.56025428
"2351",0.58034366
"2352",0.55364931
"2353",0.54433107
"2354",0.53319621
"2355",0.50134832
"2356",0.51405764
"2357",0.53997231
"2358",0.5511741
"2359",0.56995666
"2360",0.54300916
"2361",0.49012494
"2362",0.44243103
"2363",0.43240416
"2364",0.44995052
"2365",0.47231776
"2366",0.50939894
"2367",0.53341055
"2368",0.53997076
"2369",0.55441695
"2370",0.57153773
"2371",0.55601972
"2372",0.51928848
"2373",0.51865804
"2374",0.54700959
"2375",0.48591292
"2376",0.45866492
"2377",0.46366769
"2378",0.47974235
"2379",0.52328908
"2380",0.55674917
"2381",0.56073433
"2382",0.54672861
"2383",0.54971135
"2384",0.55498117
"2385",0.5145191
"2386",0.49082187
"2387",0.50377935
"2388",0.53012764
"2389",0.48818055
"2390",0.47882509
"2391",0.50646216
"2392",0.54388118
"2393",0.55401051
"2394",0.54915559
"2395",0.53430873
"2396",0.53134197
"2397",0.56068534
"2398",0.55341429
"2399",0.51318681
"2400",0.4813
"2401",0.50657344
"2402",0.4962472
"2403",0.48410571
"2404",0.51662022
"2405",0.54437953
"2406",0.53835607
"2407",0.53104413
"2408",0.52253437
"2409",0.52232826
"2410",0.55552781
"2411",0.56154835
"2412",0.5180968
"2413",0.48549023
"2414",0.51795202
"2415",0.47596833
"2416",0.46956137
"2417",0.47675756
"2418",0.50500762
"2419",0.52754289
"2420",0.52800459
"2421",0.5301643
"2422",0.52907515
"2423",0.52196515
"2424",0.51650321
"2425",0.4983398
"2426",0.48158553
"2427",0.50298387
"2428",0.56397033
"2429",0.46018031
"2430",0.45806414
"2431",0.47203413
"2432",0.4903104
"2433",0.50606453
"2434",0.51574206
"2435",0.52245253
"2436",0.51716262
"2437",0.49892521
"2438",0.47746381
"2439",0.47000694
"2440",0.49999371
"2441",0.49816531
"2442",0.47563374
"2443",0.46872878
"2444",0.47130054
"2445",0.47821462
"2446",0.4859646
"2447",0.47702003
"2448",0.45583877
"2449",0.44929078
"2450",0.4671872
"2451",0.50697136
"2452",0.52829957
"2453",0.49813533
"2454",0.48015046
"2455",0.46698114
"2456",0.45945749
"2457",0.45235026
"2458",0.43304756
"2459",0.41382435
"2460",0.41967717
"2461",0.47075477
"2462",0.55084687
"2463",0.52249497
"2464",0.50251907
"2465",0.48263034
"2466",0.45959818
"2467",0.4468537
"2468",0.43841657
"2469",0.43202448
"2470",0.43484423
"2471",0.47434038
"2472",0.52873492
"2473",0.50599903
"2474",0.49861735
"2475",0.48201522
"2476",0.48300436
"2477",0.48636425
"2478",0.46679875
"2479",0.44820786
"2480",0.44798928
"2481",0.46320671
"2482",0.47766304
"2483",0.48962861
"2484",0.54089034
"2485",0.54332709
"2486",0.52517033
"2487",0.50334686
"2488",0.5002712
"2489",0.49926522
"2490",0.50632226
"2491",0.51574737
"2492",0.4825643
"2493",0.43014193
"2494",0.39478385
"2495",0.36912712
"2496",0.36447212
"2497",0.38615566
"2498",0.42676497
"2499",0.47704667
"2500",0.5111503
"2501",0.5153082
"2502",0.51580703
"2503",0.51455516
"2504",0.49899629
"2505",0.4786078
"2506",0.46687016
"2507",0.48208281
"2508",0.49887809
"2509",0.50187534
"2510",0.50821692
"2511",0.52600324
"2512",0.53625166
"2513",0.51128817
"2514",0.49063289
"2515",0.49091107
"2516",0.48076165
"2517",0.48871395
"2518",0.47805765
"2519",0.41770998
"2520",0.37032756
"2521",0.33788013
"2522",0.31798336
"2523",0.33610761
"2524",0.37500882
"2525",0.4243854
"2526",0.4701753
"2527",0.48353636
"2528",0.48154521
"2529",0.47287622
"2530",0.44077426
"2531",0.41558358
"2532",0.42559439
"2533",0.45427507
"2534",0.4701449
"2535",0.48533109
"2536",0.52146941
"2537",0.54016393
"2538",0.51511878
"2539",0.47726268
"2540",0.47164947
"2541",0.46039137
"2542",0.46397841
"2543",0.46139762
"2544",0.41675997
"2545",0.38963899
"2546",0.37391454
"2547",0.34430137
"2548",0.36855498
"2549",0.42421094
"2550",0.46709758
"2551",0.49341574
"2552",0.49282736
"2553",0.47608551
"2554",0.43553269
"2555",0.3923085
"2556",0.39634126
"2557",0.43537095
"2558",0.46482289
"2559",0.47937408
"2560",0.49414238
"2561",0.53188396
"2562",0.55234349
"2563",0.54608828
"2564",0.51035279
"2565",0.46242476
"2566",0.4474301
"2567",0.45231983
"2568",0.46483043
"2569",0.45927691
"2570",0.41961735
"2571",0.39422834
"2572",0.39856926
"2573",0.38879344
"2574",0.4164817
"2575",0.48696411
"2576",0.52281022
"2577",0.51549858
"2578",0.49426809
"2579",0.44968185
"2580",0.36371636
"2581",0.31702307
"2582",0.37160021
"2583",0.45679876
"2584",0.50113344
"2585",0.5096097
"2586",0.50610566
"2587",0.52797717
"2588",0.55520576
"2589",0.55441797
"2590",0.55575937
"2591",0.49995038
"2592",0.4428781
"2593",0.41102445
"2594",0.41965488
"2595",0.4510158
"2596",0.46163014
"2597",0.42529997
"2598",0.38753504
"2599",0.40289494
"2600",0.43497521
"2601",0.46594372
"2602",0.51593077
"2603",0.54201984
"2604",0.52275729
"2605",0.486305
"2606",0.42339417
"2607",0.33474839
"2608",0.31147698
"2609",0.40487275
"2610",0.51102102
"2611",0.54934251
"2612",0.54206455
"2613",0.52461398
"2614",0.54320002
"2615",0.57550681
"2616",0.57715875
"2617",0.57181013
"2618",0.55925071
"2619",0.54965639
"2620",0.55633199
"2621",0.53390074
"2622",0.48115903
"2623",0.42905778
"2624",0.39615574
"2625",0.39288142
"2626",0.42256176
"2627",0.44416964
"2628",0.42944753
"2629",0.40875107
"2630",0.43196973
"2631",0.49053463
"2632",0.53975242
"2633",0.56969023
"2634",0.57092369
"2635",0.53435588
"2636",0.48334476
"2637",0.43931428
"2638",0.4156194
"2639",0.44462526
"2640",0.52551723
"2641",0.58141911
"2642",0.58580709
"2643",0.5748542
"2644",0.56189561
"2645",0.57226908
"2646",0.5891214
"2647",0.5816958
"2648",0.57959807
"2649",0.57003462
"2650",0.54351711
"2651",0.54685885
"2652",0.50709981
"2653",0.46224269
"2654",0.43227869
"2655",0.41656414
"2656",0.39525607
"2657",0.40245771
"2658",0.42109227
"2659",0.42829099
"2660",0.43595377
"2661",0.47010666
"2662",0.53199339
"2663",0.57874924
"2664",0.59495127
"2665",0.5761646
"2666",0.52123207
"2667",0.47188067
"2668",0.47163382
"2669",0.51559895
"2670",0.57179958
"2671",0.60907394
"2672",0.60583472
"2673",0.58785236
"2674",0.5838061
"2675",0.58006799
"2676",0.58013451
"2677",0.57678688
"2678",0.55910367
"2679",0.55470079
"2680",0.55878663
"2681",0.54356432
"2682",0.48194134
"2683",0.45272589
"2684",0.44237661
"2685",0.44072959
"2686",0.41445544
"2687",0.40326005
"2688",0.40497884
"2689",0.41945258
"2690",0.45244047
"2691",0.49484074
"2692",0.53712779
"2693",0.54717362
"2694",0.5439325
"2695",0.5381335
"2696",0.495579
"2697",0.45552528
"2698",0.48152438
"2699",0.55557203
"2700",0.60381514
"2701",0.60288095
"2702",0.58247018
"2703",0.56834531
"2704",0.5744127
"2705",0.58552867
"2706",0.59185743
"2707",0.58620214
"2708",0.55833316
"2709",0.54043472
"2710",0.5522064
"2711",0.4897224
"2712",0.47111878
"2713",0.47099894
"2714",0.47815385
"2715",0.47073379
"2716",0.45675835
"2717",0.4382621
"2718",0.45105624
"2719",0.49475926
"2720",0.53240508
"2721",0.53756976
"2722",0.49306092
"2723",0.47063473
"2724",0.49538228
"2725",0.48705077
"2726",0.44920212
"2727",0.48043644
"2728",0.57267666
"2729",0.60635537
"2730",0.58056277
"2731",0.57424337
"2732",0.58884954
"2733",0.60261708
"2734",0.52726758
"2735",0.51613492
"2736",0.50770754
"2737",0.51508057
"2738",0.53685242
"2739",0.55898046
"2740",0.55456454
"2741",0.53554296
"2742",0.54357558
"2743",0.57645959
"2744",0.59370458
"2745",0.56715494
"2746",0.50878501
"2747",0.47824317
"2748",0.49027425
"2749",0.49172422
"2750",0.45568284
"2751",0.48603195
"2752",0.57847607
"2753",0.60484517
"2754",0.58160549
"2755",0.5488224
"2756",0.55980265
"2757",0.56318718
"2758",0.57078928
"2759",0.59543794
"2760",0.6227172
"2761",0.62206423
"2762",0.61112511
"2763",0.61532259
"2764",0.63210785
"2765",0.63223314
"2766",0.59894782
"2767",0.55564517
"2768",0.52332973
"2769",0.50361234
"2770",0.48597756
"2771",0.45398256
"2772",0.48047689
"2773",0.56358629
"2774",0.60575318
"2775",0.58646548
"2776",0.58554006
"2777",0.61663193
"2778",0.62202895
"2779",0.62086058
"2780",0.62735724
"2781",0.63703364
"2782",0.63197339
"2783",0.623492
"2784",0.63304728
"2785",0.65131891
"2786",0.64820647
"2787",0.6137588
"2788",0.58085209
"2789",0.55842614
"2790",0.52446276
"2791",0.48305708
"2792",0.45139742
"2793",0.47422519
"2794",0.54638565
"2795",0.58485824
"2796",0.55749243
"2797",0.63613373
"2798",0.63080657
"2799",0.62634754
"2800",0.62751991
"2801",0.63133478
"2802",0.62609971
"2803",0.62468445
"2804",0.6441254
"2805",0.65821755
"2806",0.63904411
"2807",0.60268968
"2808",0.59507614
"2809",0.59206963
"2810",0.54716063
"2811",0.48968026
"2812",0.45824412
"2813",0.46621954
"2814",0.49320075
"2815",0.4949064
"2816",0.48119742
"2817",0.50955331
"2818",0.60947335
"2819",0.6149857
"2820",0.61561507
"2821",0.61615449
"2822",0.61814338
"2823",0.63066262
"2824",0.64794135
"2825",0.6382246
"2826",0.60094738
"2827",0.57214856
"2828",0.57491273
"2829",0.5684039
"2830",0.52577215
"2831",0.48121431
"2832",0.45988065
"2833",0.45654976
"2834",0.44604361
"2835",0.42505598
"2836",0.4232924
"2837",0.44686222
"2838",0.62215954
"2839",0.60640377
"2840",0.60146093
"2841",0.60634768
"2842",0.60883665
"2843",0.59407955
"2844",0.56912214
"2845",0.55395252
"2846",0.54670304
"2847",0.53186512
"2848",0.51219034
"2849",0.49428457
"2850",0.48115805
"2851",0.4657352
"2852",0.4458625
"2853",0.42257747
"2854",0.40263918
"2855",0.39436248
"2856",0.61187619
"2857",0.588328
"2858",0.57868189
"2859",0.58212614
"2860",0.517851
"2861",0.46506914
"2862",0.42526841
"2863",0.40599895
"2864",0.39681059
"2865",0.46018532
"2866",0.47464204
"2867",0.48173329
